epoch,Time,T1,T2,T3,T4,T5,T6,T7,T8,T9
1,0.0,0.05000000000000005,0.05000000000000013,0.05000000000000001,0.05000000000000004,0.05000000000000007,0.05000000000000013,0.05000000000000004,0.05,0.04999999999999993
1,0.003968253968253968,0.05000012471580474,0.050000020019046895,0.05000008145322787,0.05000018166194847,0.05000032738750858,0.050000537669705074,0.05000085624324626,0.05000129547672153,0.050001743468655616
1,0.007936507936507936,0.05000038299380008,0.04999995204413325,0.050000165362343835,0.0500004300794616,0.05000044633986063,0.05000094745287392,0.050001669614469675,0.05000235894915941,0.05000324629394312
1,0.011904761904761904,0.05000010384978078,0.05000023566507402,0.050000421170383655,0.05000024649782031,0.050001059413515146,0.05000158173916215,0.050002502128596485,0.050003173237437734,0.05000493901899395
1,0.015873015873015872,0.04999953065192068,0.050000071819201554,0.05000017132815532,0.050000650470540496,0.05000176700911022,0.05000232004483469,0.05000280100120988,0.05000424442447925,0.05000661988082479
1,0.01984126984126984,0.049999555938831805,0.0499995368605904,0.050000465874044796,0.05000092654313621,0.050001315873793736,0.050002979940790025,0.05000363289613569,0.050005086987648904,0.050008603152529925
1,0.023809523809523808,0.05000029052830111,0.05000087104390014,0.049999978992798094,0.05000048581159086,0.05000251443793267,0.050004122937291604,0.05000525600405781,0.050005723579571046,0.05001016209378767
1,0.027777777777777776,0.04999984517875592,0.05000115903528081,0.04999951407946219,0.05000088133000626,0.05000280757064226,0.050004694693808936,0.050005744527789824,0.05000598498797511,0.05001166479580591
1,0.031746031746031744,0.049998968425939726,0.05000075860339537,0.04999874120432168,0.05000199624862523,0.050003199803487074,0.05000515656738272,0.05000649869878238,0.050006607185691464,0.0500127772043351
1,0.03571428571428571,0.04999931831455511,0.050001566043750015,0.04999889092607871,0.0500016709972764,0.050003763000672385,0.05000634146909246,0.050007999245928594,0.050008480671256,0.050013963835362094
1,0.03968253968253968,0.04999768627780082,0.05000025333987964,0.049998425260585275,0.05000179611192874,0.050004933115043976,0.05000827024553896,0.05000947862179048,0.05001088563838759,0.05001593470575773
1,0.04365079365079365,0.049997214378559036,0.05000031368616112,0.049999447586310586,0.05000322629173837,0.05000693886981675,0.05000702011710268,0.050009731095690506,0.05001234632636739,0.05001857658655867
1,0.047619047619047616,0.049998101187622865,0.050001343181445154,0.04999937015835965,0.050003888470376845,0.05000457155567698,0.05000696604183622,0.05000867760534865,0.050015169671707875,0.05002038681297492
1,0.051587301587301584,0.04999634415916017,0.05000020694466359,0.04999896212348935,0.05000259109271593,0.050007017642884566,0.050008450447984173,0.05000897253682807,0.05001812787195884,0.05002250152300186
1,0.05555555555555555,0.049998193878677016,0.050001973138874285,0.04999884327938553,0.05000342639757698,0.05000643738136761,0.05000933358161615,0.05001070285313385,0.05001988932694693,0.050023080601611244
1,0.05952380952380952,0.04999921598456326,0.05000151825874328,0.049998681496355626,0.050004557875779176,0.05000882931311517,0.05000977565137267,0.05001355716019567,0.05002205975490304,0.050027191210721085
1,0.06349206349206349,0.04999820688127544,0.050003791743557936,0.04999807227719809,0.050005799516110956,0.05000902546052673,0.05000879440647817,0.05001259818171237,0.05002223332032077,0.05002986641491995
1,0.06746031746031746,0.04999863566710415,0.05000484890286863,0.04999892649526584,0.05000597642590936,0.05000950585805452,0.05001026828046554,0.05001362477981953,0.05002294393402818,0.050032425288712046
1,0.07142857142857142,0.05000154976329619,0.05000604312691324,0.04999906565102684,0.050007639445054375,0.05000981270268607,0.05001088601608475,0.050014482828679215,0.05002464769229711,0.050033540575256365
1,0.07539682539682539,0.05000247550236204,0.0500023303257511,0.05000113543099354,0.050007698008114394,0.050008170232469826,0.05001046569948121,0.05001702454797139,0.05002629724903345,0.05003440282211534
1,0.07936507936507936,0.050001077562379155,0.050004891927403705,0.05000180406487369,0.050008504127392356,0.050010113000365265,0.050010503925083924,0.050018109468094804,0.050030332852053314,0.05003472757940556
1,0.08333333333333333,0.050000542820547424,0.0500043057783557,0.050004551333632505,0.05000631555152721,0.05000701621870246,0.05001172173422453,0.05002217187704624,0.05002971355435748,0.05003663754631381
1,0.0873015873015873,0.05000104392386001,0.05000244855424975,0.05000426545974856,0.050008532529378896,0.05000622957151201,0.05001184831239598,0.05002650488048718,0.050032559772380844,0.05003897615544323
1,0.09126984126984126,0.050003080164642846,0.05000383055417,0.05000475356736061,0.050013541705779034,0.05000864242460861,0.050011241399496593,0.05002761078322462,0.050036246873259325,0.050037826956875274
1,0.09523809523809523,0.05000158833591374,0.050003442015418356,0.05000570468079933,0.05001395341611731,0.05001067440298309,0.050014876352906384,0.05002811934308116,0.0500368451818129,0.05003941569952899
1,0.0992063492063492,0.050000330766700386,0.050004256110376205,0.05000869954090559,0.05001551143601673,0.05000965315573992,0.05001446847617562,0.05002875185189928,0.050038678721216624,0.05004196505804564
1,0.10317460317460317,0.04999887073235774,0.0500072352937448,0.050011494656832085,0.05001670980666422,0.05000981854162947,0.05002098971507092,0.05003161777513387,0.050040395419865484,0.05004656507043159
1,0.10714285714285714,0.049997248394888075,0.050008487679971736,0.050013510842956174,0.050016479324510685,0.05000813828777891,0.05002189233293209,0.050030052170083196,0.05003759666679655,0.050054050568127006
1,0.1111111111111111,0.04999771449026373,0.05001112192604883,0.050013564326740874,0.05001499186635353,0.05000654632042281,0.050023786808020936,0.050028667122442194,0.050039117621835466,0.05005759410756452
1,0.11507936507936507,0.049997941384111795,0.05000968714635509,0.05001708289947295,0.050016366857797284,0.050008355730096474,0.050023361855792835,0.05002501587918154,0.050040705845647994,0.050058753421212826
1,0.11904761904761904,0.04999978674909675,0.05000776958780238,0.05001782266383965,0.05001649162337497,0.05000494359039806,0.050024258400521,0.05002126555332372,0.050042164971987754,0.05005589209119631
1,0.12301587301587301,0.049999572666829945,0.050005706099773,0.050019608539401246,0.05001547139355609,0.05000661026316382,0.050024181914563697,0.050024694055095034,0.050047716520270374,0.050058275301474345
1,0.12698412698412698,0.04999698864528984,0.05000627777807391,0.05002002929765634,0.05001712060158227,0.0500058165522822,0.05002617466274618,0.05002305415375567,0.050045923920665404,0.05005825770872288
1,0.13095238095238093,0.04999625400787963,0.05000575936205916,0.05002106958604644,0.05001883891534014,0.05000539938736717,0.05002595255969268,0.05002799716402462,0.050048614665388694,0.05005833673436467
1,0.1349206349206349,0.04999377970886374,0.05000192486558382,0.05001798483904538,0.05002018098497854,0.050006731091872154,0.05002836453287417,0.050030475613425204,0.050049928030672715,0.05005465869654515
1,0.1388888888888889,0.049997105883142275,0.049999107779367606,0.05001823343597498,0.0500169531650927,0.05000467551221143,0.05002819859423584,0.05003132422930736,0.050052856980312005,0.05005785499439985
1,0.14285714285714285,0.049996549646198,0.04999768399474752,0.050020666133181374,0.050018591289061304,0.05000409553229056,0.050025738740682064,0.05003538845980057,0.050053232112907714,0.05005579233458915
1,0.1468253968253968,0.049998686348838466,0.04999915654802371,0.050017046095279336,0.050014978384661776,0.050006079761036035,0.0500308435878119,0.0500337296803138,0.05005402570918318,0.050052829039683895
1,0.15079365079365079,0.05000081053529542,0.05000182016355861,0.0500190715495186,0.05001625040743995,0.05000556333266191,0.05002912133675019,0.050033523191582906,0.050058110491656246,0.0500574401460989
1,0.15476190476190477,0.05000327809903501,0.0499957815578821,0.050015775439189614,0.050015387295478865,0.05000566096879077,0.05003168153859274,0.05003405218254947,0.05005984290444874,0.050062124180058766
1,0.15873015873015872,0.05000512470403244,0.049991396676870005,0.050017225816403235,0.05001618084926514,0.05000077199385948,0.05003272109613593,0.05003914154558558,0.05006120194538075,0.050069023168810615
1,0.16269841269841268,0.050009983977046604,0.04999203501265229,0.05001252230842051,0.050008450449937666,0.05000398395308732,0.05003541863140666,0.05003809593486849,0.05006339939860554,0.0500761972683745
1,0.16666666666666666,0.05000767397291997,0.04999590597703224,0.05000700582945624,0.050008525266050576,0.05000335357585002,0.05003486437040229,0.05004031157924278,0.05006262590061839,0.05007572050621225
1,0.17063492063492064,0.050005840325265644,0.04999358558396317,0.05000302111899882,0.05000914716298993,0.0500019263467096,0.05004163986314575,0.05003910711913987,0.05005721200672826,0.05008421434008288
1,0.1746031746031746,0.05000674417767667,0.049991907139955306,0.05000062456925345,0.05000908976116796,0.04999968123950625,0.05004840395516116,0.050040463608939385,0.05006204819041102,0.05008398980382436
1,0.17857142857142855,0.050001463156154356,0.04999858282715337,0.0499947298620254,0.05000542049789449,0.0500016293021671,0.050047250258186175,0.05004784027114868,0.05006698853970499,0.050089422808414365
1,0.18253968253968253,0.050003824617109574,0.04999619673600485,0.04998952046633901,0.0500074191501886,0.05000145602911035,0.050041514618375624,0.05005107280090652,0.05006094486087921,0.05009513079863893
1,0.1865079365079365,0.050007545821608275,0.04999796837928325,0.04998503729863372,0.05001232377646642,0.05000535648079577,0.0500400039850832,0.050054189587274686,0.050062031637096334,0.05008860608460255
1,0.19047619047619047,0.050010621322664435,0.04999895087093242,0.049990330315632485,0.05000972358907986,0.05000344977536076,0.05003827269357163,0.05005689298987514,0.05006950388499743,0.05009129885978255
1,0.19444444444444442,0.050017293929010644,0.05000310058543877,0.049985836908867064,0.05000942673371737,0.05000478242618778,0.05004332355357512,0.0500573980625389,0.050077394550024114,0.05008917589916673
1,0.1984126984126984,0.050010760029456466,0.0500071084824315,0.04998901790442647,0.05001724593649422,0.05000121296399274,0.05004340745711016,0.05006040478619658,0.05008119385144277,0.050096869276214304
1,0.20238095238095238,0.050003992667547556,0.0500108556225431,0.049988086597274675,0.050009409399047224,0.05000617991996159,0.05004242516981875,0.050065615335400195,0.05008146560015373,0.050102789171755466
1,0.20634920634920634,0.050005129217364955,0.05001017464729202,0.0499928846680472,0.050011655400427624,0.05000123724168953,0.05004430403024057,0.05006896727604681,0.050085007738867864,0.050111629578169795
1,0.2103174603174603,0.05000595058361573,0.0500102478453807,0.050000487581017654,0.05001228021228386,0.05000107821764445,0.05005288826305042,0.05006463925589943,0.05008416030197688,0.050119976459950755
1,0.21428571428571427,0.05001040273762745,0.0500154677980905,0.05000656563205357,0.05000966544396912,0.05000095839299329,0.05004984060367505,0.050063497823880684,0.05008499817282682,0.050124998242088804
1,0.21825396825396826,0.05001131301987728,0.05001818128002013,0.05000622612941317,0.05000187773392002,0.050011034476644185,0.05005109664046384,0.05005891349599802,0.050089200047537696,0.0501284406698758
1,0.2222222222222222,0.05001871511624229,0.05001709362928666,0.05000041759812062,0.04999471262519713,0.05001172639931726,0.05005162072354438,0.050058177474579156,0.05009017068794125,0.050132721115121855
1,0.22619047619047616,0.05001170870754143,0.05002053402471778,0.050000471303756386,0.04998952681013027,0.05001244888202612,0.050051328453953714,0.05006077289644468,0.05009419862745355,0.05013702864352891
1,0.23015873015873015,0.050014315273787,0.05001694157558939,0.049999894255485997,0.04998859310050146,0.0500078095871264,0.050048291879626824,0.05006339375126464,0.05010035386354956,0.05013472573118974
1,0.23412698412698413,0.05001799318052198,0.05001023069115008,0.049994371027816176,0.04998793460444984,0.05000553319579756,0.05004730131152139,0.05006490203013658,0.05009599421615213,0.05013190136131166
1,0.23809523809523808,0.05001293518530616,0.05001230807377708,0.049992559009327434,0.049985250269212335,0.05000697338040227,0.0500506952149038,0.05006392410823006,0.05010355989300622,0.05013702300052682
1,0.24206349206349204,0.050012320302238324,0.05000339130079869,0.049994766322195044,0.04998996010747547,0.050004324989074124,0.050053775118401866,0.050065618875248484,0.050098465159607114,0.05012522868281665
1,0.24603174603174602,0.05001270924506292,0.05000027895162991,0.04998750871347815,0.04999729875317989,0.0500035671371342,0.05005714513896264,0.05006240018636269,0.050098265418552834,0.050130837494226074
1,0.25,0.05001263225716097,0.049993883680037744,0.04998088244372977,0.04999774885259322,0.0500073422495303,0.050061734810092934,0.05006234000985283,0.050099252606240416,0.05012692778446333
1,0.25396825396825395,0.05002237875359649,0.049991152262004325,0.04997636164731337,0.0499897301013813,0.050006706272667775,0.05006991915004395,0.050057953313653133,0.050104947990777866,0.05013301883062886
1,0.2579365079365079,0.05003204384595418,0.04999787623863496,0.04997521532288273,0.049994337846331255,0.0500090983758527,0.05007612546444782,0.050061222492550954,0.05009941954955733,0.050128248157065944
1,0.26190476190476186,0.050031520185487656,0.04999539943005245,0.049977018716982874,0.049997376479181954,0.050003614455177016,0.050074625861493895,0.05005533350796371,0.05010546405255431,0.05013596785085178
1,0.26587301587301587,0.0500239485613213,0.04998885713446611,0.04998493806991498,0.04999508718260364,0.05000887740825819,0.050079824552212424,0.05005570727166054,0.05011014334864808,0.050129427344401935
1,0.2698412698412698,0.05001897000181678,0.049989670175827956,0.049982780250741876,0.04999487999751425,0.050010019638753414,0.05008787028723043,0.05005907651530728,0.05011594200255912,0.05013301341314036
1,0.2738095238095238,0.05001286273820998,0.050000733962328646,0.04998174434030178,0.04999178832111498,0.05002072196920197,0.0500869081553511,0.05006498451551189,0.050110386423607614,0.050130325419212814
1,0.2777777777777778,0.050013237393260586,0.04999765563201778,0.04998311790187343,0.0499923543133317,0.05001920193415838,0.05009436621167574,0.0500713987433847,0.050105188363700176,0.05013028602737028
1,0.28174603174603174,0.05000762774158463,0.04999781556390598,0.0499883725282524,0.04998953973179772,0.050011903315864,0.050086893430770885,0.05006306749899161,0.05011014728433424,0.05013216395550579
1,0.2857142857142857,0.050000024562268174,0.05000829153344138,0.04998927458995377,0.04999272989567083,0.0500129021896232,0.050077295489877036,0.050057798984701946,0.05010918465381258,0.050123340266059406
1,0.28968253968253965,0.04999175112323897,0.04999989211828612,0.04999365504668067,0.04999284902644206,0.05000842397778362,0.05008011299635401,0.05006067270518259,0.05011211955546728,0.05011289880332285
1,0.2936507936507936,0.04998688293002907,0.049988235937799864,0.05000449314667296,0.04999112720262315,0.050010308303878356,0.050093626835337635,0.05006692166230812,0.05010947793294697,0.05011027902513755
1,0.2976190476190476,0.04998165735927271,0.049988793438621684,0.05000303049591352,0.04998968608724968,0.04999935255930128,0.05009180695853842,0.0500699736789824,0.05011209649405477,0.05011305645253525
1,0.30158730158730157,0.04998426461350668,0.049982858410264966,0.05000793231457896,0.049987733079833355,0.049996570559886225,0.05009591761582492,0.050072964951337166,0.05011162700823648,0.05012829708743788
1,0.3055555555555555,0.04998726592643049,0.0499976356750854,0.050015841096222556,0.049990016027141225,0.050000812162290305,0.05010044934826259,0.05006758160340733,0.05011471131911412,0.050130809680357546
1,0.30952380952380953,0.049992065113039726,0.05000729133836819,0.050010796793967915,0.05000007560268874,0.05000200108134104,0.05009621497534508,0.0500645338466539,0.05012266073827501,0.050133251292795424
1,0.3134920634920635,0.04999580468180948,0.050010262755411226,0.05001938291705044,0.049994671789399155,0.050000299487316185,0.05010370937516039,0.05006514147521677,0.05012656937411731,0.05014135937861393
1,0.31746031746031744,0.0499931487672855,0.05001919318778371,0.05002032648900358,0.04998411946761019,0.05001587761389864,0.050101021037791536,0.050063472904146616,0.05013012171242315,0.050142422335720645
1,0.3214285714285714,0.04999646587520631,0.05001943979968961,0.05002393106180665,0.04998098095117187,0.05002526179339899,0.050094323884380655,0.05006281393685854,0.050127620342639956,0.0501417144495596
1,0.32539682539682535,0.04999598682058544,0.050021877121394456,0.05002162337017896,0.04997501528188281,0.05002901570219774,0.050091384976589076,0.05005688268665174,0.05012737835950003,0.05013993284654895
1,0.32936507936507936,0.04998656057609903,0.05002682183662253,0.05002102778664032,0.049981424973473944,0.05003266693478442,0.050076251961677046,0.05005452708833353,0.05013060887824006,0.05013511847714134
1,0.3333333333333333,0.049987480192340374,0.05003468955159058,0.05002097355148592,0.04997479846563052,0.05003013652888308,0.05007498485939638,0.05005461707657404,0.05013454917605265,0.05014276576875714
1,0.33730158730158727,0.049982694968223884,0.05003684603683042,0.05001989678589056,0.04996807844120468,0.050024607847216795,0.050077699885556076,0.05005957420732312,0.05014123950766023,0.05014599320740919
1,0.3412698412698413,0.049979881495955704,0.050040488020600106,0.050016566376011304,0.04997262269135056,0.050033401433556,0.050075037250349445,0.050058314440798765,0.050151465682921066,0.05014265980834839
1,0.34523809523809523,0.04996937988777739,0.05004186868168334,0.05001736541139764,0.04995572728522751,0.050028474517831656,0.05007029451229597,0.05005343885246998,0.05015153235198759,0.05014638157884821
1,0.3492063492063492,0.04997478046012087,0.050027767017083904,0.050018184125280585,0.0499595941686493,0.050029937683271394,0.05006493680116516,0.05004881419943574,0.05015803206971804,0.05013961575778231
1,0.35317460317460314,0.04998087121595331,0.050015242940984514,0.050017826683767655,0.04995849436919335,0.050022292970947665,0.050082401355959316,0.05003535659175859,0.05015763899515903,0.050147232330734204
1,0.3571428571428571,0.0499771297082895,0.050004583342153595,0.050027602396374916,0.04995213415012838,0.0500121636926828,0.050085059757104616,0.050052299436985095,0.05015595123428294,0.050145906179460624
1,0.3611111111111111,0.049979701052144346,0.049992730426091814,0.05003641052624722,0.049947429858566574,0.050016144081246064,0.05009056668639901,0.05005666910349984,0.050152067478486925,0.05015792082562007
1,0.36507936507936506,0.04998051822806023,0.049994763906844014,0.05003911084934402,0.04995382704068409,0.05001129523007443,0.050087371781947256,0.050062649800837786,0.0501502273384348,0.050153895381826456
1,0.369047619047619,0.04999018810846562,0.04999006154732026,0.05003677617966218,0.04995364343997095,0.050009726342006545,0.050087561522532235,0.05006244007505471,0.05014969289727418,0.050157726336988596
1,0.373015873015873,0.04998332039782873,0.04999481946935963,0.050039707261960116,0.04995541671294272,0.050007025074185404,0.050098287447196035,0.050065371020001324,0.050153417665308585,0.05014552321360817
1,0.376984126984127,0.04998643159251777,0.04999129302024978,0.050037959961245666,0.049957793725946546,0.05000571811559145,0.05009128906783607,0.05007607453032695,0.05015568746534347,0.05013095344580503
1,0.38095238095238093,0.04998903743060731,0.049980839262602314,0.05001914294538869,0.04995842900807003,0.050005300422885354,0.05008507826948636,0.05007633930164947,0.0501552078316264,0.050124312622457375
1,0.3849206349206349,0.049981221834502695,0.04997996014853211,0.05001211799931969,0.04995285916334755,0.04999786007228325,0.050084009856422466,0.05007489463863775,0.050148911741530834,0.05014426174581261
1,0.38888888888888884,0.0499890802608317,0.04998579139744103,0.050006167092586325,0.04995802269478977,0.050018433801184314,0.05008073661915676,0.05006817304996374,0.050144108724460276,0.050123539768364304
1,0.39285714285714285,0.04999988904884716,0.049973816252259745,0.05000881835376444,0.04996994109123236,0.0500221108912049,0.05007268015613844,0.05006001100454139,0.050150141263403406,0.05012453082312576
1,0.3968253968253968,0.0500012673173896,0.04997231798369517,0.05001190036496131,0.049980307545275875,0.050037907959902525,0.050077769432775,0.05007758091369598,0.05014435486310334,0.05011358984495373
1,0.40079365079365076,0.050005096807395295,0.04996564933865924,0.05000900096664143,0.04998938503639595,0.050026488286468815,0.05008429103058901,0.050083421097292205,0.05014477707880638,0.05010434833188708
1,0.40476190476190477,0.0500114219116331,0.049966707385699236,0.05002222959406288,0.049984383672984335,0.05002440951579077,0.05008537863526213,0.050073202589806916,0.050141269181864706,0.05008457481693947
1,0.4087301587301587,0.05000145263069201,0.04997375983912856,0.050026598812068154,0.04999166636807404,0.05002897369610399,0.0500770968468692,0.050076084396635,0.050132843099223626,0.05008659863743349
1,0.4126984126984127,0.049997881728943754,0.0499768555872786,0.05002495630268144,0.05000206196264617,0.05002973038479402,0.050085244469328584,0.050078655313996884,0.05012554027855982,0.0500948093221632
1,0.41666666666666663,0.04999370356713612,0.049983684486504046,0.05003173330941974,0.05000962797638827,0.05003202416265824,0.05007844860000487,0.050078793395348084,0.050128214163758664,0.05008252072481407
